"merchant_name","category","product","price","discount_price","description","area","latitude","longitude"
"Corndog Doona","Jajanan/Sweets","Corndog Original Sosis Mie","19000","18500","Sosis di balut dengan adonan pilihan dengan tambahan mie dan chili saus dan mayonaise","Pinang, Jakarta Barat, Jakarta","-6.1762406","106.7090886"
"Corndog Doona","Jajanan/Sweets","Odeng Crab","29500","22200","4 Odeng Crab Stick Goreng Dengan Sensasi Saus Khas Korea Gochujang","Pinang, Jakarta Barat, Jakarta","-6.1762406","106.7090886"
"Corndog Doona","Jajanan/Sweets","Tok Stick","18500","9300","10 Pcs Tok Stick Dengan Tambahan Sensasi Chili Sauce Dan Mayonaise","Pinang, Jakarta Barat, Jakarta","-6.1762406","106.7090886"
"Corndog Doona","Jajanan/Sweets","Corndog Sosis Mini","9000","4500","Full Sosis Dengan Ukuran Small Dibalut Dengan Adonan Roti Ditambahan Dengan Chili Sauce Dan Mayonaise","Pinang, Jakarta Barat, Jakarta","-6.1762406","106.7090886"
"Faasos","India/Jajanan/Timur Tengah","Trio Wrap Favorite","105000","94500","Our local best-sellers! 1 Ayam Geprek Wrap, 1 Beef Kebab Wrap, and 1 Chicken Mayo Wrap","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Japanese Curry Chicken Rice Feast","39990","35991","Crispy chicken topped with flavorful Japanese curry with salad and white rice","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Cheesy Beef Overload Meal","99970","89970","Cheesy Beef Overload Wrap, Mango Yakult, Fries","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Signature Favourites","271910","226910","1 Cheesy Beef Overload Wrap, 1 Double Beef Kebab, 1 Mixed Kebab Wrap, 3 Es Teh Joyful, 3 Box of French Fries","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","BBQ & Cheese Chicken Rice Feast","37990","34191","Juicy chicken topped with BBQ & cheese sauce with salad and white rice","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Mixed Kebab Meal","84970","76470","Mixed Kebab Wrap, Mango Yakult, Fries","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Zesty Chicken Tikka Meal","84970","76470","Zesty Chicken Tikka Wrap, Mango Yakult, Fries","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Es Sukur - Susu Kurma","28990","24990","Es, Susu Kurma","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Double Choco Greentea Frappe","38990","33990","A Frappe blend of our favorite matcha and chocolate (Recommended)","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Double Dark Chocolate Frappe","38990","33990","A frappe blend of chocolate on top of chocolate sauce","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Mocha Caramel Frappe","39990","34990","A frappe blend of chocolate and coffee","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Roasted Hazelnut Cookies and Cream Blend","39990","34990","A frappe blend of roasted hazelnut sauce and cookies and cream","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","India/Jajanan/Timur Tengah","Creamy Cendol Frappe","36990","31990","A frappe blend of cendol","Bintaro, Jakarta Selatan, Jakarta","-6.2703879","106.7278611"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Trio Wrap Favorite","105000","94500","Our local best-sellers! 1 Ayam Geprek Wrap, 1 Beef Kebab Wrap, and 1 Chicken Mayo Wrap","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Japanese Curry Chicken Rice Feast","39990","35991","Crispy chicken topped with flavorful Japanese curry with salad and white rice","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Cheesy Beef Overload Meal","99970","89970","Cheesy Beef Overload Wrap, Mango Yakult, Fries","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Signature Favourites","271910","226910","1 Cheesy Beef Overload Wrap, 1 Double Beef Kebab, 1 Mixed Kebab Wrap, 3 Es Teh Joyful, 3 Box of French Fries","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","BBQ & Cheese Chicken Rice Feast","37990","34191","Juicy chicken topped with BBQ & cheese sauce with salad and white rice","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Zesty Chicken Tikka Meal","84970","76470","Zesty Chicken Tikka Wrap, Mango Yakult, Fries","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Mixed Kebab Meal","84970","76470","Mixed Kebab Wrap, Mango Yakult, Fries","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Es Sukur - Susu Kurma","28990","24990","Es, Susu Kurma","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"Faasos","Cepat saji/India/Jajanan/Timur Tengah/Aneka nasi","Es Cendol Ceria","24990","21990","Es, Susu, Cendol","Blok M, Jakarta Selatan, Jakarta","-6.244593","106.7984603"
"FamilyMart","Kopi/Jajanan/Aneka nasi/Minuman/Ayam & bebek","Nasi Ayam Family Hemat 1 OL","109500","97000","(5 Nasi Putih + 5 Crispy Chicken (3 pcs Sayap/Paha Bawah + 2 pcs Dada/Paha Atas)) + 1 Orange Berry Botol","Sequis Tower, Jakarta Selatan, Jakarta","-6.225763","106.804963"
"FamilyMart","Kopi/Jajanan/Aneka nasi/Minuman/Ayam & bebek","Nasi Ayam Family Hemat 2 OL","109500","97000","(5 Nasi Putih + 5 Crispy Chicken (3 pcs Sayap/Paha Bawah + 2 pcs Dada/Paha Atas)) + 1 Orange Booster Botol","Sequis Tower, Jakarta Selatan, Jakarta","-6.225763","106.804963"
"FamilyMart","Kopi/Jajanan/Aneka nasi/Minuman/Ayam & bebek","4 Pcs Crispy Chicken Sayap + Paha Bawah OL","30000","25000","Paket Crispy Chicken 4 Pcs (2 pcs Sayap, 2 pcs Paha Bawah)","Sequis Tower, Jakarta Selatan, Jakarta","-6.225763","106.804963"
"FamilyMart","Kopi/Jajanan/Aneka nasi/Minuman/Ayam & bebek","Duo Jamu","26000","18000","Setiap pembelian 2 botol jamu, kamu cukup bayar Rp. 9.000 saja perbotol","Sequis Tower, Jakarta Selatan, Jakarta","-6.225763","106.804963"
"FlapnJac","Sweets/Jajanan/Roti","COMBO FLAPnJAC SUPER","137000","109600","Choose Any 5 TEAM FLAP and TEAM JAC","Setiabudi Barat, Jakarta Selatan, Jakarta","-6.2095222","106.8223867"
"FlapnJac","Sweets/Jajanan/Roti","COMBO FLAPnJAC SUPER","137000","109600","Choose Any 5 TEAM FLAP and TEAM JAC","Setiabudi Barat, Jakarta Selatan, Jakarta","-6.2095222","106.8223867"
"Fore Coffee","Kopi/Minuman/Cepat saji","Irish Caffe Latte 1L","85000","79000","Paduan Latte dan rum non alkohol yang menghasilkan aroma dan rasa lembut dalam ukuran botol 1L","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Pandan Latte 1L","85000","79000","Paduan rasa Pandan dan Espresso yang pas dengan cita rasa lokal kini hadir dalam kemasan 1 Liter","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Aren Latte 1L","85000","79000","Rasa alami Aren Latte dalam ukuran 1 liter untuk dinikmati bersama keluarga di rumah","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Classic Latte 1L","75000","69000","Racikan espresso khas Fore Coffee dan susu segar pilihan. 100% cita rasa kopi Indonesia dalam ukuran 1 liter","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Latte 1L","85000","79000","Rasa classic Latte dalam ukuran 1 liter untuk dinikmati selama beraktivitas #dirumahaja atau bersama kelaurga","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Chocolate 1L","85000","79000","Creamy Cokelat premium dalam ukuran 1 liter untuk dinikmati selama berativitas #dirumahaja atau bersama keluarga","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Caramel Praline 1L","85000","79000","Latte dengan kombinasi saus Praline dan karamel dalam ukuran 1 liter yang menghasilkan rasa dan aroma manis","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Gula Merah Latte 1L","75000","69000","Kenikmatan maksimal dari gula merah alami dan latte dalam ukuran botol 1L","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Matcha 1L","85000","79000","Creamy Matcha premium dalam ukuran 1 liter untuk dinikmati selama berativitas #dirumahaja atau bersama keluarga","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Hibiscus Pink Grapefruit 1L","85000","79000","Kesegaran maksimal dari hibiscus tea dan buah pink grapefruit dalam ukuran botol 1L","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Caramel Manuka Milk 1L","85000","79000","Paduan susu karamel dan madu Manuka yang segar kini hadir dalam ukuran 1L.","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Fore Coffee","Kopi/Minuman/Cepat saji","Tropical Hibiscus Manuka 1L","85000","79000","Paduan madu Manuka dan teh Hibiscus kini hadir dalam ukuran 1L.","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Geprek Bensu","Ayam & bebek","Romantis 1","57750","53350","3 ayam sambal original lv 0-10","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Romantis 2","60500","47300","2 pgb mix","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Combo 1","162000","148500","Ayam 1 ekor, 3 nasi, 3 prima, sambal","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Combo 2","162000","148500","Ayam 1 ekor, 3 nasi, 3 tbs, sambal","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Combo 3","127500","116875","Ayam 1 ekor + sambal","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Combo 4","117000","107250","Ayam 1 ekor","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Mager Weekend","70125","62500","3 Paket Geprek Bensu Level 0 - 10","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Nasi Kulit","19800","16500","Paket nasi dengan kulit sambal original lv 0-10","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Paket Sadis","42500","30000","2 Nasi + 4 wingers crispy","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Sadis Ala Carte","36000","26500","4 Wingers crispy","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak PGB Original","27386","23375","PGB Original Lv 0 - 10 + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak Mie GB Original","29886","26125","Paket Mie GB Lv 0 - 10 + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak PGB Sambal Embe","29886","26125","PGB Sambal Embe + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak Mie GB Sambal Embe","29886","26125","Paket Mie GB Sambal Embe + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak PGB Sambal Matah","27386","23375","PGB Sambal Matah + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak Mie GB Sambal Matah","29886","26125","Paket Mie GB Sambal Matah + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak PGB Leleh","37386","34375","PGB Leleh Lv 0 - 10 + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Opak Mie GB Leleh","42386","39875","Paket Mie GB Leleh Lv 0 - 10 + Free Opak Krispi","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Bensu Burger","24375","18750","Jagoan Baru Dari Geprek Bensu, Burger Dengan Daging Ayam nikmat ditambah Saus yang Pedas","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Geprek Bensu","Ayam & bebek","Pedasss Say","31625","27500","1 PGB original level 25","Karawang, Jawa Barat","-6.2645289","106.8222403"
"Golden Lamian","Bakmie","Value 1","65000","45000","Nasi Hainan Ayam Goreng + Ocha","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Golden Lamian","Bakmie","Value 3","65000","45000","Lamian Kecap Ayam Jamur + Ocha","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Golden Lamian","Bakmie","Value 4","65000","45000","Lamian Ayam Goreng + Ocha","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"HokBen","Jepang/Aneka nasi","2 pcs Ayam Goreng + Nasi + Ice Lemon Tea","57000","48500","2 pcs Ayam Goreng + Nasi + Ice Lemon Tea","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","5 pcs Ayam Goreng + Nasi","129000","115000","5 pcs Ayam Goreng + Nasi","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","9 pcs Fried Chicken","197000","172000","9 pcs Ayam Goreng","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","6 Hoka Hemat","168000","160000","Hoka Hemat 1,2,3,4 + Hoka Hemat 2,3","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Beef + Egg Chicken Roll + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 2 pcs Egg Chicken Roll + 1 Nasi + Egg","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Beef + Shrimp Roll + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 2 pcs Shrimp Roll + 1 Nasi + Egg","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Karaage with Aurora Sauce + Nasi + Egg","50000","32500","Karaage with Aurora Sauce + Nasi + Egg","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Beef + Chicken Korokke + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 1 pc Chicken Korokke + 1 Nasi + Egg","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Karaage with Spicy Mayo + Nasi + Egg","50000","32500","Karaage with Spicy Mayo + Nasi + Egg","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Koori Konnyaku Chocolate 500 ml","32500","27000","Minuman khas HokBen dengan rasa coklat dan tambahan jelly coklat dalam kemasan botol 500 ml","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","Koori Konnyaku Strawberry 500 ml","32500","27000","Minuman khas HokBen dengan rasa Strawberry dan tambahan jelly strawberry dalam kemasan botol 500 ml","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","1 Set Tumbler HokBen X Tupperware","220000","200000","1 Set Tumbler HokBen X Tupperware (4 pcs)","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Jepang/Aneka nasi","1 pc Tumbler HokBen X Tupperware","65000","55000","1 pc Tumbler HokBen X Tupperware","Yasmin Raya, Bogor, Jawa Barat","-6.5658678","106.7736308"
"HokBen","Cepat saji/Jepang","2 pcs Ayam Goreng + Nasi + Ice Lemon Tea","57000","48500","2 pcs Ayam Goreng + Nasi + Ice Lemon Tea","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","5 pcs Ayam Goreng + Nasi","129000","115000","5 pcs Ayam Goreng + Nasi","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","9 pcs Fried Chicken","197000","172000","9 pcs Ayam Goreng","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","6 Hoka Hemat","168000","160000","Hoka Hemat 1,2,3,4 + Hoka Hemat 2,3","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","Beef + Shrimp Roll + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 2 pcs Shrimp Roll + 1 Nasi + Egg","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","Beef + Egg Chicken Roll + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 2 pcs Egg Chicken Roll + 1 Nasi + Egg","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"HokBen","Cepat saji/Jepang","Beef + Chicken Korokke + Nasi + Egg","57000","37500","Beef Teriyaki/Beef Yakiniku + 1 pc Chicken Korokke + 1 Nasi + Egg","Otista, Jakarta Timur, Jakarta","-6.2349983","106.8656856"
"Kebab Asap","Cepat saji/Barat/Jajanan","Creamy Mayo (Large)","23000","20000","Varian rasa kebab asap yang memadukan CREAMYnya rasa MAYO dengan MANIS nan ALAMInya MADU kedalam JUICYnya daging SEI SAPI khas Kebab Asap. Pas banget nih buat kamu yang suka rasa GURIH-GURIH CREAMY (Netto : 98gr,22cm)","Sunter, Jakarta Utara, Jakarta","-6.1371242","106.8458694"
"Kebab Asap","Cepat saji/Barat/Jajanan","Sweet Onion (Large)","23000","20000","Kebab dengan saus SWEET ONION yang dipadukan FRESHnya ONION yang CRUNCHY bakal bikin mulut kamu RAME keenakan! Pas banget nih buat kamu yang suka makanan MANIS GURIH dan GAK PEDAS (Netto: 98gr,22cm)","Sunter, Jakarta Utara, Jakarta","-6.1371242","106.8458694"
"Kebab Asap","Cepat saji/Barat/Jajanan","Spicy Luat (Large)","23000","20000","SPICY LUAT adalah Menu Andalan Kebab Asap. SMOKEYnya daging SEI SAPI dibanjiri NENDANGnya saus SPICY LUAT khas Kebab Asap sangat pas buat kamu yang suka PEDAS (Netto : 98gr,22cm)","Sunter, Jakarta Utara, Jakarta","-6.1371242","106.8458694"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","2 Cup Ice Caramel Vanilla Latte Fresh Milk","36000","29000","Pembelian 2 Cup Ice Caramel Vanilla Variant Fresh Milk Special Price 29.000","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","Ice Caramel Vanilla Latte+Es Kopi Susu Pandan","36000","29000","Pembelian Ice Caramel Vanilla Latte+Es Kopi Susu Pandan Special Price Rp 29.000","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","2 Cup Es Kopi Susu Pandan Fresh Milk","36000","29000","Pembelian 2 Cup Es Kopi Susu Pandan Fresh Milk Special Price Rp 29.000","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","Paket Oden1 100k","109000","100000","Bowl 1 : Fish Stick, Siomay Rolled, Salmon Fish Cake, Spicy Meat Ball, Udon. Bowl 2 : Lobster Ball, Cheese Dumpling, Smoked Chicken Ball, Odeng. Bowl 3 : Tteok-Bokki","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","Paket Oden2 100k","109000","100000","Bowl 1 : Fish Stick, Siomay Rokked, Chikuwa Jumbo, Spicy Meat Ball, Udon. Bowl 2 : Lobster Ball, Tahu Baso Ikan, Smoked Chicken Ball, Odeng. Bowl 3 : Cheese-Bokki","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","Original Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml","28500","25000","Original Ena Chike+Nasi Japonica+Ichi Ocha The Melati/Frestea Jasmin Pet 350ml Hanya Rp 25.000,-","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
"Lawson","Jajanan/Aneka nasi/Minuman/Jepang","Cheese Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml","28500","25000","Original Ena Chike+Nasi Japonica+Ichi Ocha The Melati/Frestea Jasmin Pet 350ml Hanya Rp 25.000,-","Akses UI, Depok, Jawa Barat","-6.3548682","106.8447785"
